,Unnamed: 0,sub,trial_num,trial_num_within_goal,current_state,decision,got_to_goal,got_to_goal_last,goal_switch,control_regressor,RT,eligible_decisions_accuracy,retrieved_cached,planning_depth,delayed_planning,choices,worry,optimally_delayed,optimally_control_choice,optimally_delayed_last,choice_numeric,choices_numeric,choice_numeric_last,interaction_won_and_metachoice,got_to_goal_retrieved_cached,MB_decision,optimal_metacontrol_choice,over_planning,over_control,optimal_metacontrol_choice_last,points_from_choice,points_from_goal,trial_points,total_points,correct_control_action,space_hit_points,goal_points,space_hit_points_total,total_score,metacontrol_accuracy
6855,6855,sub-057.csv,-0.1525423728813559,16,start,1,1,1,1,0,2.0951549370993274,0,0,2,0,left,27,0,0,1,0,0,1.0,1,Lost_Novel,2,0,0,1,1.0,0,400,400,66600,1.0,0,4,0,4,0
6856,6856,sub-057.csv,-0.135593220338983,17,start,1,1,1,0,0,1.999125880091102,0,0,2,0,space,27,1,1,0,1,2,0.0,0,Lost_Novel,2,1,0,-1,0.0,100,400,500,66600,1.0,1,4,1,5,1
6857,6857,sub-057.csv,-0.0677966101694915,18,start,1,1,1,1,0,2.1954340864748163,0,1,2,0,space,27,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,66600,1.0,1,4,1,5,1
6858,6858,sub-057.csv,-0.0338983050847457,19,start,1,1,1,1,0,3.023138274744443,0,1,2,0,space,27,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,66600,1.0,1,4,1,5,1
6859,6859,sub-057.csv,-0.0169491525423728,20,start,1,1,1,0,0,1.2672010924830346,0,1,2,0,space,27,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,66600,1.0,1,4,1,5,1
6860,6860,sub-057.csv,-0.864406779661017,1,images/toothbrush.png,2,1,1,1,1,1.2291433514678802,1,0,2,1,right,27,0,1,1,0,1,0.0,0,Lost_Novel,1,1,0,0,0.0,0,400,400,66600,1.0,0,4,0,4,1
6861,6861,sub-057.csv,-0.847457627118644,2,images/toothbrush.png,2,1,1,0,1,2.3537438783356603,1,1,2,1,right,27,0,1,0,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,66600,1.0,0,4,0,4,1
6862,6862,sub-057.csv,-0.8305084745762712,3,images/baby.png,2,1,1,0,1,1.8203307289938229,1,0,2,1,left,27,0,1,0,0,0,0.0,0,Lost_Novel,0,1,0,0,1.0,0,400,400,66600,1.0,0,4,0,4,1
6863,6863,sub-057.csv,-0.7796610169491526,4,images/baby.png,2,1,1,1,1,0.9987551202950458,1,1,2,1,left,27,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,400,66600,1.0,0,4,0,4,1
6864,6864,sub-057.csv,-0.7457627118644068,5,images/baby.png,2,0,1,1,1,2.1998433675321314,1,0,2,1,space,27,0,0,0,1,2,0.0,0,Won_Novel,0,0,0,0,1.0,-100,0,-200,66600,0.0,1,0,2,2,0
6865,6865,sub-057.csv,-0.711864406779661,6,images/baby.png,2,1,0,1,1,1.8093865290782607,1,0,2,1,left,27,0,1,0,0,0,1.0,-1,Lost_Novel,0,1,0,0,0.0,0,400,400,66600,1.0,0,4,0,4,1
6866,6866,sub-057.csv,-0.5932203389830508,7,images/baby.png,2,1,1,1,1,1.6702131111485592,1,1,2,1,left,27,1,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6867,6867,sub-057.csv,-0.576271186440678,8,images/toothbrush.png,2,1,1,0,1,2.1073971176931674,1,1,2,1,right,27,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6868,6868,sub-057.csv,-0.559322033898305,9,images/toothbrush.png,2,1,1,0,1,1.080278581979605,1,1,2,1,right,27,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6869,6869,sub-057.csv,-0.5084745762711864,10,images/baby.png,2,0,1,1,1,-0.0922249440425171,1,1,2,1,left,27,0,1,1,0,0,0.0,0,Lost_Cached,0,1,0,0,1.0,0,0,-100,66600,1.0,0,0,1,1,1
6870,6870,sub-057.csv,-0.4915254237288136,11,images/baby.png,2,1,0,0,1,-0.2250203113270699,1,1,2,1,left,27,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,400,66600,1.0,0,4,0,4,1
6871,6871,sub-057.csv,-0.423728813559322,12,images/toothbrush.png,2,1,1,1,1,1.3051927596828492,1,1,2,1,right,27,1,1,0,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6872,6872,sub-057.csv,-0.3050847457627119,13,images/toothbrush.png,2,1,1,1,1,-1.2786963505218725,1,1,2,1,right,27,0,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,66600,1.0,0,4,0,4,1
6873,6873,sub-057.csv,-0.288135593220339,14,images/toothbrush.png,2,1,1,0,1,-2.3434070875143007,1,1,2,1,right,27,0,1,0,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,66600,1.0,0,4,0,4,1
6874,6874,sub-057.csv,-0.2542372881355932,15,images/toothbrush.png,2,1,1,1,1,1.284095508799643,1,1,2,1,right,27,1,1,0,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6875,6875,sub-057.csv,-0.1525423728813559,16,images/baby.png,2,1,1,1,1,0.8486968813009108,1,1,2,1,left,27,0,1,1,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,400,66600,1.0,0,4,0,4,1
6876,6876,sub-057.csv,-0.135593220338983,17,images/toothbrush.png,2,1,1,0,1,1.4621436734033284,1,1,2,1,right,27,1,1,0,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6877,6877,sub-057.csv,-0.0677966101694915,18,images/baby.png,2,1,1,1,1,0.7105449577363656,1,1,2,1,left,27,1,1,1,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6878,6878,sub-057.csv,-0.0338983050847457,19,images/baby.png,2,1,1,1,1,2.030159381500213,1,1,2,1,left,27,1,1,1,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6879,6879,sub-057.csv,-0.0169491525423728,20,images/baby.png,2,1,1,0,1,0.8366412801986749,1,1,2,1,left,27,1,1,1,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6880,6880,sub-057.csv,-0.864406779661017,1,images/backpack.png,3,1,1,1,1,-0.5677487711656117,1,0,2,0,right,27,0,1,1,0,1,0.0,0,Lost_Novel,1,1,1,0,0.0,0,400,400,66600,1.0,0,4,0,4,1
6881,6881,sub-057.csv,-0.847457627118644,2,images/backpack.png,3,1,1,0,1,0.5477745275441929,1,1,2,0,right,27,0,1,0,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,400,66600,1.0,0,4,0,4,1
6882,6882,sub-057.csv,-0.8305084745762712,3,images/backpack.png,3,1,1,0,1,1.0589701533956664,1,1,2,0,right,27,0,1,0,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,400,66600,1.0,0,4,0,4,1
6883,6883,sub-057.csv,-0.7796610169491526,4,images/backpack.png,3,1,1,1,1,0.7600111208134525,1,1,2,0,right,27,0,1,0,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,400,66600,1.0,0,4,0,4,1
6884,6884,sub-057.csv,-0.7457627118644068,5,images/backpack.png,3,0,1,1,1,1.3550100710801245,1,0,2,0,left,27,0,1,0,0,0,0.0,0,Won_Novel,1,1,1,0,1.0,0,0,-200,66600,0.0,0,0,2,2,1
6885,6885,sub-057.csv,-0.711864406779661,6,images/backpack.png,3,1,0,1,1,-0.2659205806702683,1,0,2,0,right,27,0,1,0,0,1,0.0,0,Lost_Novel,1,1,1,0,1.0,0,400,400,66600,1.0,0,4,0,4,1
6886,6886,sub-057.csv,-0.5932203389830508,7,images/backpack.png,3,1,1,1,1,0.3167796032754769,1,1,2,0,right,27,1,1,0,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6887,6887,sub-057.csv,-0.576271186440678,8,images/backpack.png,3,1,1,0,1,0.1092130849733162,1,1,2,0,right,27,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6888,6888,sub-057.csv,-0.559322033898305,9,images/backpack.png,3,1,1,0,1,0.3649208527925831,1,1,2,0,right,27,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6889,6889,sub-057.csv,-0.5084745762711864,10,images/backpack.png,3,0,1,1,1,0.9919917202178372,1,0,2,0,space,27,0,0,1,1,2,0.0,0,Won_Novel,1,0,1,0,1.0,-100,0,-100,66600,1.0,1,0,1,1,0
6890,6890,sub-057.csv,-0.4915254237288136,11,images/backpack.png,3,1,0,0,1,1.1471166977277245,1,0,2,0,right,27,0,1,0,0,1,1.0,-1,Lost_Novel,1,1,1,0,0.0,0,400,400,66600,1.0,0,4,0,4,1
6891,6891,sub-057.csv,-0.423728813559322,12,images/backpack.png,3,1,1,1,1,-1.194022473472768,1,1,2,0,right,27,1,1,0,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6892,6892,sub-057.csv,-0.3050847457627119,13,images/backpack.png,3,1,1,1,1,-1.816462081868427,1,1,2,0,right,27,0,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,400,66600,1.0,0,4,0,4,1
6893,6893,sub-057.csv,-0.288135593220339,14,images/backpack.png,3,1,1,0,1,-2.134531507997796,1,1,2,0,right,27,0,1,0,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,400,66600,1.0,0,4,0,4,1
6894,6894,sub-057.csv,-0.2542372881355932,15,images/backpack.png,3,1,1,1,1,-1.4801655767299613,1,1,2,0,right,27,1,1,0,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6895,6895,sub-057.csv,-0.1525423728813559,16,images/backpack.png,3,1,1,1,1,-0.8253080841622843,1,1,2,0,right,27,0,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,400,66600,1.0,0,4,0,4,1
6896,6896,sub-057.csv,-0.135593220338983,17,images/backpack.png,3,1,1,0,1,0.4179205493755101,1,1,2,0,right,27,1,1,0,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6897,6897,sub-057.csv,-0.0677966101694915,18,images/backpack.png,3,1,1,1,1,0.7482980250247934,1,1,2,0,right,27,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6898,6898,sub-057.csv,-0.0338983050847457,19,images/backpack.png,3,1,1,1,1,0.1826548345840749,1,1,2,0,right,27,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6899,6899,sub-057.csv,-0.0169491525423728,20,images/backpack.png,3,1,1,0,1,-0.0098483360548144,1,1,2,0,right,27,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,66600,1.0,0,4,1,5,1
6900,6900,sub-012.csv,-0.8983050847457628,1,start,1,1,0,1,0,2.8448512425943555,0,0,2,0,space,42,1,1,0,1,2,0.0,0,Lost_Novel,2,1,0,-1,0.0,100,400,500,81000,1.0,1,4,1,5,1
6901,6901,sub-012.csv,-0.8813559322033898,2,start,1,1,1,0,0,1.273125663014253,0,1,2,0,space,42,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,81000,1.0,1,4,1,5,1
6902,6902,sub-012.csv,-0.8305084745762712,3,start,1,1,1,1,0,3.2141848393800774,0,1,2,0,space,42,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,81000,1.0,1,4,1,5,1
6903,6903,sub-012.csv,-0.8135593220338984,4,start,1,1,1,0,0,0.7251302264129961,0,1,2,0,space,42,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,81000,1.0,1,4,1,5,1
6904,6904,sub-012.csv,-0.7627118644067796,5,start,1,1,1,1,0,1.6625994605483327,0,1,2,0,space,42,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,81000,1.0,1,4,1,5,1
6905,6905,sub-012.csv,-0.6271186440677966,6,start,1,1,1,1,0,1.836573485017848,0,1,2,0,space,42,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,81000,1.0,1,4,1,5,1
6906,6906,sub-012.csv,-0.5932203389830508,7,start,1,1,1,1,0,0.7304429653036423,0,1,2,0,space,42,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,81000,1.0,1,4,1,5,1
6907,6907,sub-012.csv,-0.559322033898305,8,start,1,1,1,1,0,1.2455944790167557,0,1,2,0,space,42,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,81000,1.0,1,4,1,5,1
6908,6908,sub-012.csv,-0.5423728813559322,9,start,1,1,1,0,0,0.0089597413714718,0,1,2,0,space,42,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,81000,1.0,1,4,1,5,1
6909,6909,sub-012.csv,-0.5084745762711864,10,start,1,0,1,1,0,0.371563556432483,0,1,2,0,space,42,0,1,1,1,2,1.0,1,Lost_Cached,2,1,0,-1,1.0,-100,0,-300,81000,,1,0,3,3,1
6910,6910,sub-012.csv,-0.4576271186440678,11,start,1,1,0,1,0,0.210260925483196,0,1,2,0,space,42,1,1,0,1,2,1.0,-1,Won_Cached,2,1,0,-1,1.0,100,400,500,81000,1.0,1,4,1,5,1
6911,6911,sub-012.csv,-0.4406779661016949,12,start,1,1,1,0,0,-0.0460439385014068,0,1,2,0,space,42,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,81000,1.0,1,4,1,5,1
6912,6912,sub-012.csv,-0.3728813559322034,13,start,1,1,1,1,0,0.788002711572624,0,1,2,0,space,42,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,81000,1.0,1,4,1,5,1
6913,6913,sub-012.csv,-0.3559322033898305,14,start,1,1,1,0,0,0.1680535849962497,0,1,2,0,space,42,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,81000,1.0,1,4,1,5,1
6914,6914,sub-012.csv,-0.3220338983050847,15,start,1,1,1,1,0,0.8381129508101309,0,1,2,0,space,42,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,81000,1.0,1,4,1,5,1
6915,6915,sub-012.csv,-0.2542372881355932,16,start,1,1,1,1,0,-0.0976128288670004,0,1,2,0,space,42,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,81000,1.0,1,4,1,5,1
6916,6916,sub-012.csv,-0.2033898305084746,17,start,1,1,1,1,0,0.049742091894814,0,1,2,0,space,42,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,81000,1.0,1,4,1,5,1
6917,6917,sub-012.csv,-0.1864406779661017,18,start,1,1,1,0,0,0.4265740713183996,0,1,2,0,space,42,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,81000,1.0,1,4,1,5,1
6918,6918,sub-012.csv,-0.135593220338983,19,start,1,1,1,1,0,0.6688544879909007,0,1,2,0,space,42,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,81000,1.0,1,4,1,5,1
6919,6919,sub-012.csv,-0.0338983050847457,20,start,1,0,1,1,0,0.5607579925141997,0,1,2,0,space,42,1,1,1,1,2,1.0,1,Lost_Cached,2,1,0,-1,1.0,-100,0,-100,81000,0.0,1,0,1,1,1
6920,6920,sub-012.csv,-0.8983050847457628,1,images/toothbrush.png,2,1,0,1,1,1.5971628815584875,1,0,2,1,right,42,1,1,1,0,1,0.0,0,Lost_Novel,1,1,0,0,0.0,0,400,500,81000,1.0,0,4,1,5,1
6921,6921,sub-012.csv,-0.8813559322033898,2,images/baby.png,2,1,1,0,1,0.7738050835773999,1,0,2,1,left,42,1,1,1,0,0,0.0,0,Lost_Novel,0,1,0,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6922,6922,sub-012.csv,-0.8305084745762712,3,images/toothbrush.png,2,1,1,1,1,3.294168808903632,1,1,2,1,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6923,6923,sub-012.csv,-0.8135593220338984,4,images/toothbrush.png,2,1,1,0,1,1.0595248999600628,1,1,2,1,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6924,6924,sub-012.csv,-0.7627118644067796,5,images/baby.png,2,1,1,1,1,1.9593903106120056,1,1,2,1,left,42,1,1,1,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6925,6925,sub-012.csv,-0.6271186440677966,6,images/baby.png,2,1,1,1,1,0.947789398933526,1,1,2,1,left,42,1,1,1,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6926,6926,sub-012.csv,-0.5932203389830508,7,images/baby.png,2,1,1,1,1,2.0935909647842554,1,1,2,1,left,42,1,1,1,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6927,6927,sub-012.csv,-0.559322033898305,8,images/baby.png,2,1,1,1,1,0.9790777199729198,1,1,2,1,left,42,1,1,1,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6928,6928,sub-012.csv,-0.5423728813559322,9,images/toothbrush.png,2,1,1,0,1,0.7352483565785807,1,1,2,1,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6929,6929,sub-012.csv,-0.5084745762711864,10,images/baby.png,2,0,1,1,1,-2.111964733385396,1,0,2,1,space,42,0,0,1,1,2,0.0,0,Won_Novel,0,0,0,0,1.0,-100,0,-300,81000,,1,0,3,3,0
6930,6930,sub-012.csv,-0.4576271186440678,11,images/baby.png,2,1,0,1,1,0.4193680132771557,1,0,2,1,left,42,1,1,0,0,0,1.0,-1,Lost_Novel,0,1,0,0,0.0,0,400,500,81000,1.0,0,4,1,5,1
6931,6931,sub-012.csv,-0.4406779661016949,12,images/toothbrush.png,2,1,1,0,1,1.1407134646867452,1,1,2,1,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6932,6932,sub-012.csv,-0.3728813559322034,13,images/baby.png,2,1,1,1,1,0.1544363533044189,1,1,2,1,left,42,1,1,1,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6933,6933,sub-012.csv,-0.3559322033898305,14,images/toothbrush.png,2,1,1,0,1,0.1672079189839064,1,1,2,1,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6934,6934,sub-012.csv,-0.3220338983050847,15,images/baby.png,2,1,1,1,1,0.7934449018753091,1,1,2,1,left,42,1,1,1,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6935,6935,sub-012.csv,-0.2542372881355932,16,images/toothbrush.png,2,1,1,1,1,0.4021262068426498,1,1,2,1,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6936,6936,sub-012.csv,-0.2033898305084746,17,images/baby.png,2,1,1,1,1,0.5715443588006964,1,1,2,1,left,42,1,1,1,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6937,6937,sub-012.csv,-0.1864406779661017,18,images/baby.png,2,1,1,0,1,0.6237971024251522,1,1,2,1,left,42,1,1,1,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6938,6938,sub-012.csv,-0.135593220338983,19,images/toothbrush.png,2,1,1,1,1,0.7701082216960737,1,1,2,1,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6939,6939,sub-012.csv,-0.0338983050847457,20,images/toothbrush.png,2,0,1,1,1,0.0797349680188535,1,0,2,1,left,42,1,1,1,0,0,0.0,0,Won_Novel,1,1,0,0,1.0,0,0,-100,81000,0.0,0,0,1,1,1
6940,6940,sub-012.csv,-0.8983050847457628,1,images/backpack.png,3,1,0,1,1,-0.1053605156578262,1,0,2,0,right,42,1,1,1,0,1,0.0,0,Lost_Novel,1,1,1,0,0.0,0,400,500,81000,1.0,0,4,1,5,1
6941,6941,sub-012.csv,-0.8813559322033898,2,images/backpack.png,3,1,1,0,1,-0.2652684776148808,1,1,2,0,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6942,6942,sub-012.csv,-0.8305084745762712,3,images/backpack.png,3,1,1,1,1,-0.4307829160924542,1,1,2,0,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6943,6943,sub-012.csv,-0.8135593220338984,4,images/backpack.png,3,1,1,0,1,-0.527632742082372,1,1,2,0,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6944,6944,sub-012.csv,-0.7627118644067796,5,images/backpack.png,3,1,1,1,1,0.6611403844248589,1,1,2,0,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6945,6945,sub-012.csv,-0.6271186440677966,6,images/backpack.png,3,1,1,1,1,-0.27049724769768,1,1,2,0,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6946,6946,sub-012.csv,-0.5932203389830508,7,images/backpack.png,3,1,1,1,1,-0.0976128288670004,1,1,2,0,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6947,6947,sub-012.csv,-0.559322033898305,8,images/backpack.png,3,1,1,1,1,-0.7298111649315367,1,1,2,0,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6948,6948,sub-012.csv,-0.5423728813559322,9,images/backpack.png,3,1,1,0,1,-0.1266976530459575,1,1,2,0,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6949,6949,sub-012.csv,-0.5084745762711864,10,images/bowtie.png,3,0,1,1,1,1.3977287387455537,0,0,2,0,space,42,0,0,1,1,2,0.0,0,Won_Novel,-10,0,1,0,1.0,-100,0,-300,81000,,1,0,3,3,1
6950,6950,sub-012.csv,-0.4576271186440678,11,images/backpack.png,3,1,0,1,1,-0.8867319296326107,1,1,2,0,right,42,1,1,0,0,1,1.0,-1,Won_Cached,1,1,1,0,0.0,0,400,500,81000,1.0,0,4,1,5,1
6951,6951,sub-012.csv,-0.4406779661016949,12,images/backpack.png,3,1,1,0,1,-1.7897614665653818,1,1,2,0,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6952,6952,sub-012.csv,-0.3728813559322034,13,images/backpack.png,3,1,1,1,1,-0.791863153499103,1,1,2,0,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6953,6953,sub-012.csv,-0.3559322033898305,14,images/backpack.png,3,1,1,0,1,-0.2357223335210698,1,1,2,0,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6954,6954,sub-012.csv,-0.3220338983050847,15,images/backpack.png,3,1,1,1,1,-2.302585092994045,1,1,2,0,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6955,6955,sub-012.csv,-0.2542372881355932,16,images/backpack.png,3,1,1,1,1,-0.9137938516755678,1,1,2,0,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6956,6956,sub-012.csv,-0.2033898305084746,17,images/backpack.png,3,1,1,1,1,-1.2982834837971773,1,1,2,0,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6957,6957,sub-012.csv,-0.1864406779661017,18,images/backpack.png,3,1,1,0,1,-1.6766466621275504,1,1,2,0,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6958,6958,sub-012.csv,-0.135593220338983,19,images/backpack.png,3,1,1,1,1,-1.826350913997674,1,1,2,0,right,42,1,1,1,0,1,0.0,0,Won_Cached,1,1,1,0,1.0,0,400,500,81000,1.0,0,4,1,5,1
6959,6959,sub-012.csv,-0.0338983050847457,20,images/car.png,3,0,1,1,1,-1.3586791940869172,0,0,2,0,right,42,1,1,1,0,1,0.0,0,Won_Novel,-10,1,1,0,1.0,0,0,-100,81000,0.0,0,0,1,1,0
6960,6960,sub-022.csv,-0.9491525423728814,1,start,1,1,0,1,0,1.935628906313988,0,0,2,0,space,55,1,1,0,1,2,0.0,0,Lost_Novel,2,1,0,-1,0.0,100,400,500,82200,1.0,1,4,1,5,1
6961,6961,sub-022.csv,-0.9322033898305084,2,start,1,1,1,0,0,0.7650956798725294,0,1,2,0,space,55,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,82200,1.0,1,4,1,5,1
6962,6962,sub-022.csv,-0.9152542372881356,3,start,1,1,1,0,0,0.7826221869875479,0,1,2,0,space,55,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,82200,1.0,1,4,1,5,1
6963,6963,sub-022.csv,-0.8813559322033898,4,start,1,1,1,1,0,0.8375937849249734,0,1,2,0,space,55,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,82200,1.0,1,4,1,5,1
6964,6964,sub-022.csv,-0.7966101694915254,5,start,1,1,1,1,0,1.8162894669713328,0,1,2,0,space,55,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,82200,1.0,1,4,1,5,1
6965,6965,sub-022.csv,-0.711864406779661,6,start,1,1,1,1,0,1.8689211075271777,0,1,2,0,space,55,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,82200,1.0,1,4,1,5,1
6966,6966,sub-022.csv,-0.6779661016949152,7,start,1,1,1,1,0,0.6068264740934182,0,1,2,0,space,55,1,1,1,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,82200,1.0,1,4,1,5,1
