,MB_beta,forgetting,MB_depth,MB_breadth_A1,MB_breadth_A2,rewardEffectCache,cache,CB,repeat_control
127,1.8340203231579828,0.104842996306488,0.8799450053043245,1.5141916429898503,0.035566378136503124,1.3576393453919346,2.5056726971556897,0.23791623170711457,1.4690113594623035
128,0.5443394280524829,0.056552867026506665,0.7193165163446349,1.3645020628702937,0.3186150062621391,0.4020752767361211,2.0385084341716126,1.6281816771946767,0.4179133647231651
129,1.713493873171184,0.026720760907879653,0.7844404380513132,5.531727324311503,1.2660521220599972,1.2863263935834306,3.111534629929391,0.2834216157194284,1.6356142068663873
130,1.388275240373573,0.013593736072672568,0.46524359570578344,4.407342391869836,0.6132734854543542,1.3650726767756813,3.022487180215912,0.6913459683365597,1.0861912666929372
131,0.27369306478594824,0.049240776765108275,0.7111003645062746,3.725025056526101,0.21784388324572504,0.8092866395318552,2.70110241212924,-1.8324260307394722,4.937202338224946
132,1.0110003834976578,0.04956880906947681,0.7828726895830178,4.276203255862472,0.5250080581541781,0.8892094380108015,3.0266676217059505,2.0573715974590394,3.5759664260832396
133,0.9065567994170358,0.06633711508187513,0.12416897582837948,4.334507159281892,0.9047068061770844,0.18813304965154698,1.4283171453684695,-0.19691119103077598,1.5434435976251693
134,1.148011953022313,0.0669863047047482,0.8214229081693416,3.0812640853464353,0.16876816917648158,1.033080686620007,2.5180397956117817,1.7700075281478418,0.611866499110576
135,0.5023497971930632,0.0896364546190571,0.7782448449286552,2.2500700688181765,0.03886580711033234,0.9125950352369714,0.6274379986657637,0.24430802585069947,0.7283576697799412
136,1.634350448971225,0.05108793916939522,0.8995528682287393,2.0948400774140774,0.7012590383751146,0.8632522317525917,1.93420131208197,-0.8764676325264921,5.61027932850371
137,0.5165922928781959,0.08808439827402012,0.8617515306484168,4.330456639964275,0.4362207776070426,0.8027873661342391,1.919613134055592,0.8329850286512301,5.660677753839712
138,1.4468069804913997,0.023840797482817616,0.8263029860510116,5.344840734630952,2.613285348414722,0.9179238798701062,1.8975976405544261,-0.257471619215693,3.335408753738422
139,1.1233129899102612,0.04716228362099043,0.8073917834038229,4.356963006992874,0.40992807902717454,0.9293141391292405,2.7682025847420233,1.863749456167013,3.111272378687632
140,0.608643520013559,0.01999774194027828,0.34279827653226375,3.5214156603908835,0.521103835095752,0.5621199798141285,2.9902169507481906,0.17091727501954335,0.12634409260619123
