sub,planning_depth,trial_num_within_goal,decision,rollouts,control,b1,b2,RT_sec,RT,delayed_planning,goal_switch,control_regressor
9,1,16,2,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,16,3,2.0,1,0.8142667389112123,0.1727027821953382,1.2999999999999998,0.2623642644674909,1,0,1.0
9,1,17,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,17,2,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,17,3,2.0,1,0.8142667389112123,0.1727027821953382,1.2999999999999998,0.2623642644674909,1,0,1.0
9,1,18,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,18,2,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,18,3,2.0,1,0.8142667389112123,0.1727027821953382,1.2999999999999998,0.2623642644674909,1,0,1.0
9,1,19,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,19,2,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,19,3,2.0,1,0.8142667389112123,0.1727027821953382,1.2999999999999998,0.2623642644674909,1,0,1.0
9,1,20,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,20,2,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,1,20,3,2.0,1,0.8142667389112123,0.1727027821953382,1.2999999999999998,0.2623642644674909,1,0,1.0
10,3,1,1,12.740567488498716,0,0.7962854680311697,0.17382841696429774,4.5221702465496145,1.5089920216543034,1,1,0.0
10,3,1,2,8.0,1,0.7962854680311697,0.17382841696429774,3.0999999999999996,1.1314021114911004,0,1,1.0
10,3,1,3,0.0,1,0.7962854680311697,0.17382841696429774,0.7,-0.35667494393873245,0,1,1.0
10,3,2,1,0.0,0,0.7962854680311697,0.17382841696429774,0.7,-0.35667494393873245,1,0,0.0
10,3,2,2,4.0,1,0.7962854680311697,0.17382841696429774,1.9,0.6418538861723947,0,0,1.0
10,3,2,3,0.0,1,0.7962854680311697,0.17382841696429774,0.7,-0.35667494393873245,0,0,1.0
10,3,3,1,0.0,0,0.7962854680311697,0.17382841696429774,0.7,-0.35667494393873245,1,0,0.0
