,Unnamed: 0,sub,trial_num,trial_num_within_goal,current_state,decision,got_to_goal,got_to_goal_last,goal_switch,control_regressor,RT,eligible_decisions_accuracy,retrieved_cached,planning_depth,delayed_planning,choices,worry,optimally_delayed,optimally_control_choice,optimally_delayed_last,choice_numeric,choice_numeric_last,choices_numeric,interaction_won_and_metachoice,got_to_goal_retrieved_cached,MB_decision,optimal_metacontrol_choice,optimal_metacontrol_choice_accurate,over_planning,over_control,optimal_metacontrol_choice_last,points_from_choice,points_from_goal,trial_points,total_points,correct_control_action,meta_action,switch_order,goal_reachability
76,76,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.0677966101694915,17,start,1,1,0.0,0,1,1.1098159591754349,1,0,3,1,right,30,1,1,1,0,0.0,1,0,Lost_Novel,1,1,1,0,0,1.0,0,400,400,53100,1.0,0,1,0
77,77,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.0508474576271186,18,start,1,1,1.0,0,1,0.3285120669400362,1,1,3,1,right,30,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,53100,1.0,0,1,0
78,78,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.0338983050847457,19,start,1,1,1.0,0,1,0.0007996801705642,1,1,3,1,right,30,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,53100,1.0,0,1,0
79,79,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,0.0,20,start,1,1,1.0,1,1,0.0819485826471673,1,1,3,1,right,30,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,53100,1.0,0,1,0
80,80,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.9491525423728814,1,images/toothbrush.png,2,0,,1,1,0.2446701818584898,1,0,3,0,right,30,1,1,1,0,0.0,1,0,Won_Novel,0,1,0,1,0,0.0,0,0,0,53100,0.3333333333333333,0,1,0
81,81,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.9152542372881356,2,images/baby.png,2,0,,1,1,0.6334502533018179,0,0,3,0,right,30,1,1,1,0,0.0,1,0,Won_Novel,-10,1,0,1,0,1.0,0,0,0,53100,0.0,0,1,0
82,82,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.8305084745762712,3,images/toothbrush.png,2,0,0.0,1,1,0.8033907546587045,1,1,3,0,right,30,1,1,1,0,0.0,1,0,Lost_Cached,0,1,0,1,0,1.0,0,0,0,53100,0.3333333333333333,0,1,0
83,83,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.7966101694915254,4,images/baby.png,2,0,0.0,1,1,0.7909995807274499,0,1,3,0,right,30,1,1,1,0,0.0,1,0,Lost_Cached,-10,1,0,1,0,1.0,0,0,0,53100,0.0,0,1,0
84,84,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.7796610169491526,5,images/toothbrush.png,2,0,0.0,0,1,0.7812038443802285,1,1,3,0,right,30,1,1,1,0,0.0,1,0,Lost_Cached,0,1,0,1,0,1.0,0,0,0,53100,0.3333333333333333,0,1,0
85,85,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.7627118644067796,6,images/toothbrush.png,2,1,0.0,0,1,0.2272152506842635,1,0,3,0,left,30,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
86,86,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.6949152542372882,7,images/toothbrush.png,2,1,1.0,1,1,-0.6626179755251225,1,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
87,87,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.6779661016949152,8,images/toothbrush.png,2,1,1.0,0,1,-0.4043657126648634,1,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
88,88,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.6271186440677966,9,images/toothbrush.png,2,1,1.0,1,1,-0.4361820807702249,1,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
89,89,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.6101694915254238,10,images/toothbrush.png,2,1,1.0,0,1,-0.5661621688054566,1,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
90,90,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.559322033898305,11,images/toothbrush.png,2,1,1.0,1,1,-0.7954014145987017,1,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
91,91,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.3898305084745763,12,images/toothbrush.png,2,1,1.0,1,1,-0.8749088940953859,1,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
92,92,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.3220338983050847,13,images/toothbrush.png,2,1,1.0,1,1,-0.9975007872996984,1,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
93,93,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.2711864406779661,14,images/toothbrush.png,2,1,1.0,1,1,-0.6418838866224038,1,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
94,94,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.1525423728813559,15,images/toothbrush.png,2,1,1.0,1,1,-0.0452065928380792,1,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
95,95,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.0847457627118644,16,images/baby.png,2,0,0.0,1,1,-0.8416471888783893,0,0,3,0,left,30,1,1,1,0,0.0,0,0,Won_Novel,-10,1,0,1,0,1.0,0,0,0,53100,0.0,0,1,0
96,96,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.0677966101694915,17,images/toothbrush.png,2,1,1.0,0,1,-1.1035243330291302,1,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
97,97,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.0508474576271186,18,images/toothbrush.png,2,1,1.0,0,1,-1.096314929619426,1,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
98,98,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.0338983050847457,19,images/toothbrush.png,2,1,1.0,0,1,-1.2023075250068749,1,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
99,99,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,0.0,20,images/toothbrush.png,2,1,1.0,1,1,-0.2093639279058379,1,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
100,100,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.9491525423728814,1,images/backpack.png,3,0,,1,1,0.1827381366791707,0,0,3,0,right,30,1,1,1,0,0.0,1,0,Won_Novel,-10,1,0,1,0,0.0,0,0,0,53100,0.3333333333333333,0,1,0
101,101,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.9152542372881356,2,images/bowtie.png,3,0,,1,1,0.6425378627334033,0,0,3,0,right,30,1,1,1,0,0.0,1,0,Won_Novel,-10,1,0,1,0,1.0,0,0,0,53100,0.0,0,1,0
102,102,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.8305084745762712,3,images/backpack.png,3,0,0.0,1,1,1.8106139347425865,0,0,3,0,left,30,1,1,1,0,0.0,0,0,Won_Novel,-10,1,0,1,0,1.0,0,0,0,53100,0.3333333333333333,0,1,0
103,103,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.7966101694915254,4,images/bowtie.png,3,0,0.0,1,1,0.5974069082791095,0,1,3,0,right,30,1,1,1,0,0.0,1,0,Lost_Cached,-10,1,0,1,0,1.0,0,0,0,53100,0.0,0,1,0
104,104,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.7796610169491526,5,images/backpack.png,3,0,0.0,0,1,0.2092068855753366,0,0,3,0,right,30,1,1,1,0,0.0,1,0,Won_Novel,-10,1,0,1,0,1.0,0,0,0,53100,0.3333333333333333,0,1,0
105,105,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.7627118644067796,6,images/car.png,3,1,,0,1,0.5879533176814398,0,0,3,0,left,30,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
106,106,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.6949152542372882,7,images/car.png,3,1,1.0,1,1,-0.0228592941460825,0,0,3,0,left,30,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
107,107,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.6779661016949152,8,images/car.png,3,1,1.0,0,1,-0.5381968205621227,0,0,3,0,left,30,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
108,108,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.6271186440677966,9,images/car.png,3,1,1.0,1,1,0.0770536294422914,0,0,3,0,left,30,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
109,109,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.6101694915254238,10,images/car.png,3,1,1.0,0,1,-0.6593256320844346,0,0,3,0,left,30,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
110,110,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.559322033898305,11,images/car.png,3,1,1.0,1,1,-0.926088574354266,0,0,3,0,left,30,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
111,111,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.3898305084745763,12,images/car.png,3,1,1.0,1,1,-0.3158072361776291,0,0,3,0,left,30,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
112,112,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.3220338983050847,13,images/car.png,3,1,1.0,1,1,-1.0981124136264586,0,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
113,113,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.2711864406779661,14,images/car.png,3,1,1.0,1,1,-0.1706697040535071,0,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
114,114,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.1525423728813559,15,images/car.png,3,1,1.0,1,1,-0.7881174181511722,0,0,3,0,left,30,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
115,115,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.0847457627118644,16,images/backpack.png,3,0,0.0,1,1,0.2626719094476132,0,0,3,0,right,30,1,1,1,0,0.0,1,0,Won_Novel,-10,1,0,1,0,1.0,0,0,0,53100,0.0,0,1,0
116,116,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.0677966101694915,17,images/car.png,3,1,1.0,0,1,-1.101416216000844,0,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
117,117,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.0508474576271186,18,images/car.png,3,1,1.0,0,1,-1.14601841106538,0,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
118,118,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,-0.0338983050847457,19,images/car.png,3,1,1.0,0,1,-1.201974801663263,0,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
119,119,566feba6b937e400052d33b2_thisExp_2024-06-24_20h01.29.945.csv,0.0,20,images/car.png,3,1,1.0,1,1,-1.1504320373979062,0,1,3,0,left,30,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,53100,1.0,0,1,0
120,120,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.9491525423728814,1,start,1,0,,1,1,0.2851037514369805,1,0,3,1,space,49,0,0,0,1,0.0,2,0,Won_Novel,1,0,0,0,0,0.0,-100,0,-100,66600,0.0,1,1,1
121,121,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.847457627118644,2,start,1,0,0.0,1,1,0.6543543758407898,1,1,3,1,space,49,0,0,0,1,1.0,2,-1,Lost_Cached,1,0,0,0,0,0.0,-100,0,-100,66600,0.0,1,1,1
122,122,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.8135593220338984,3,start,1,1,0.0,1,1,0.9364462380777194,1,0,3,1,right,49,1,1,0,0,1.0,1,-1,Lost_Novel,1,1,1,0,0,0.0,0,400,400,66600,1.0,0,1,0
123,123,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.7457627118644068,4,start,1,1,1.0,1,1,0.4449421986503644,1,1,3,1,right,49,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,66600,1.0,0,1,0
124,124,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.6271186440677966,5,start,1,1,1.0,1,1,0.5976819887418791,1,1,3,1,right,49,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,66600,1.0,0,1,0
125,125,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.5254237288135594,6,start,1,1,1.0,1,1,0.0673782353299481,1,1,3,1,right,49,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,66600,1.0,0,1,0
126,126,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.4745762711864407,7,start,1,1,1.0,1,1,0.0905716981843869,1,1,3,1,right,49,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,66600,1.0,0,1,0
127,127,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.423728813559322,8,start,1,1,1.0,1,1,-0.1488480967364158,1,1,3,1,right,49,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,66600,1.0,0,1,0
128,128,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.4067796610169492,9,start,1,1,1.0,0,1,0.0871863616789159,1,1,3,1,right,49,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,66600,1.0,0,1,0
129,129,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.3220338983050847,10,start,1,1,1.0,1,1,0.4602057867656245,1,1,3,1,right,49,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,66600,1.0,0,1,0
130,130,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.3050847457627119,11,start,1,1,1.0,0,1,0.4567284020457059,1,1,3,1,right,49,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,66600,1.0,0,1,0
131,131,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.288135593220339,12,start,1,1,1.0,0,1,-0.1932207376629551,1,1,3,1,right,49,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,66600,1.0,0,1,0
132,132,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.2372881355932203,13,start,1,1,1.0,1,1,0.62716762162597,1,1,3,1,right,49,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,66600,1.0,0,1,0
133,133,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.2033898305084746,14,start,1,1,1.0,1,1,1.4777106057531704,1,1,3,1,right,49,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,66600,1.0,0,1,0
134,134,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.135593220338983,15,start,1,1,1.0,1,1,-0.084904507090444,1,1,3,1,right,49,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,66600,1.0,0,1,0
135,135,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.1016949152542373,16,start,1,1,1.0,1,1,-0.3771692389533171,1,1,3,1,right,49,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,66600,1.0,0,1,0
136,136,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.0847457627118644,17,start,1,1,1.0,0,1,0.149884449537292,1,1,3,1,right,49,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,66600,1.0,0,1,0
137,137,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.0677966101694915,18,start,1,1,1.0,0,1,-0.1854865601371112,1,1,3,1,right,49,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,66600,1.0,0,1,0
138,138,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.0338983050847457,19,start,1,1,1.0,1,1,-0.2860833510880839,1,1,3,1,right,49,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,66600,1.0,0,1,0
139,139,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,0.0,20,start,1,1,1.0,1,1,-0.3229638865964207,1,1,3,1,right,49,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,400,66600,1.0,0,1,0
140,140,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.9491525423728814,1,images/baby.png,2,0,,1,1,0.7755102709850684,0,0,3,0,left,49,0,1,1,0,0.0,0,0,Won_Novel,-10,1,0,1,0,0.0,0,0,-100,66600,0.0,0,1,1
141,141,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.847457627118644,2,images/baby.png,2,0,0.0,1,1,0.7038892770918473,0,1,3,0,left,49,0,1,0,0,0.0,0,0,Lost_Cached,-10,1,0,1,0,1.0,0,0,-100,66600,0.0,0,1,1
142,142,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.8135593220338984,3,images/toothbrush.png,2,1,,1,1,-0.8608560249860545,1,0,3,0,left,49,1,1,0,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
143,143,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.7457627118644068,4,images/toothbrush.png,2,1,1.0,1,1,-0.8615658321849086,1,1,3,0,left,49,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
144,144,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.6271186440677966,5,images/toothbrush.png,2,1,1.0,1,1,-1.0808706071919527,1,1,3,0,left,49,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
145,145,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.5254237288135594,6,images/toothbrush.png,2,1,1.0,1,1,-1.1946827574188432,1,1,3,0,left,49,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
146,146,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.4745762711864407,7,images/toothbrush.png,2,1,1.0,1,1,-1.236495996031496,1,1,3,0,left,49,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
147,147,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.423728813559322,8,images/toothbrush.png,2,1,1.0,1,1,-1.313415715707318,1,1,3,0,left,49,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
148,148,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.4067796610169492,9,images/toothbrush.png,2,1,1.0,0,1,-1.294992202713105,1,1,3,0,left,49,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
149,149,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.3220338983050847,10,images/toothbrush.png,2,1,1.0,1,1,-1.4126383364594923,1,1,3,0,left,49,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
150,150,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.3050847457627119,11,images/toothbrush.png,2,1,1.0,0,1,-1.7556204226121817,1,1,3,0,left,49,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
151,151,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.288135593220339,12,images/toothbrush.png,2,1,1.0,0,1,-1.4779711496917949,1,1,3,0,left,49,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
152,152,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.2372881355932203,13,images/toothbrush.png,2,1,1.0,1,1,-0.911800826601303,1,1,3,0,left,49,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
153,153,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.2033898305084746,14,images/toothbrush.png,2,1,1.0,1,1,-1.5250967640003494,1,1,3,0,left,49,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
154,154,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.135593220338983,15,images/toothbrush.png,2,1,1.0,1,1,-0.9413521624695262,1,1,3,0,left,49,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
155,155,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.1016949152542373,16,images/toothbrush.png,2,1,1.0,1,1,-1.0744075999712923,1,1,3,0,left,49,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
156,156,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.0847457627118644,17,images/toothbrush.png,2,1,1.0,0,1,-0.840719545027081,1,1,3,0,left,49,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
157,157,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.0677966101694915,18,images/toothbrush.png,2,1,1.0,0,1,0.3088807835927747,1,1,3,0,left,49,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
158,158,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.0338983050847457,19,images/toothbrush.png,2,1,1.0,1,1,-1.3528595850336531,1,1,3,0,left,49,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
159,159,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,0.0,20,images/toothbrush.png,2,1,1.0,1,1,-1.727095955902333,1,1,3,0,left,49,1,1,1,0,0.0,0,0,Won_Cached,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
160,160,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.9491525423728814,1,images/backpack.png,3,0,,1,1,-0.1552512852712913,0,0,3,0,left,49,0,1,1,0,0.0,0,0,Won_Novel,-10,1,0,1,0,0.0,0,0,-100,66600,0.0,0,1,1
161,161,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.847457627118644,2,images/backpack.png,3,0,0.0,1,1,-0.5079962967558309,0,0,3,0,left,49,0,1,0,0,0.0,0,0,Won_Novel,-10,1,0,1,0,1.0,0,0,-100,66600,0.0,0,1,1
162,162,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.8135593220338984,3,images/car.png,3,1,,1,1,-0.9490722213985346,0,0,3,0,left,49,1,1,0,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
163,163,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.7457627118644068,4,images/car.png,3,1,1.0,1,1,-0.7980633505095052,0,0,3,0,left,49,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
164,164,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.6271186440677966,5,images/car.png,3,1,1.0,1,1,-1.3874950816964096,0,0,3,0,left,49,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
165,165,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.5254237288135594,6,images/car.png,3,1,1.0,1,1,-1.637323115923636,0,0,3,0,left,49,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
166,166,582b12291bdd2f00018054f4_thisExp_2024-06-24_14h51.41.849.csv,-0.4745762711864407,7,images/car.png,3,1,1.0,1,1,-1.817077277212345,0,0,3,0,left,49,1,1,1,0,0.0,0,0,Lost_Novel,0,1,1,1,0,1.0,0,400,400,66600,1.0,0,1,0
